gene_id	go_terms
LYRU2_2A024280	GO:0000977;GO:0001228;GO:0001502;GO:0003682;GO:0005654;GO:0005667;GO:0005829;GO:0014902;GO:0015629;GO:0035914;GO:0045944
LYRU2_2A018573	
LYRU2_2A024056	
LYRU2_2A008286	
LYRU2_2A030970	GO:0008168;GO:0017053;GO:0032259;GO:0045944;GO:0046872
LYRU2_2A007301	GO:0007409;GO:0007417;GO:0008201;GO:0010951;GO:0016020;GO:0042802;GO:0046914
LYRU2_2A025595	GO:0006508;GO:0016020;GO:0030216
LYRU2_2A001355	
LYRU2_2A009640	GO:0005576;GO:0006508;GO:0008270;GO:0030198;GO:0062023
LYRU2_2A019109	GO:0005615;GO:0006508;GO:0007520;GO:0008201;GO:0008270;GO:0022617;GO:0050840;GO:0062023
LYRU2_2A027337	GO:0005737;GO:0016020;GO:0030073;GO:0035091;GO:0051649;GO:1990502
LYRU2_2A011004	
LYRU2_2A019443	
LYRU2_2A028605	
LYRU2_2A036883	
LYRU2_2A012693	GO:0005576;GO:0005886;GO:0007155;GO:0008038
LYRU2_2A012960	
LYRU2_2A036990	
LYRU2_2A025397	
LYRU2_2A009631	GO:0030382;GO:0097225
LYRU2_2A008888	
LYRU2_2A032720	GO:0043005
LYRU2_2A021899	GO:0005515;GO:0005829;GO:0005886;GO:0006511;GO:0007283;GO:0030154;GO:0046872;GO:0061630
LYRU2_2A024823	GO:0016020;GO:0042803;GO:0046982
LYRU2_2A004603	GO:0000796;GO:0005654;GO:0005721;GO:0007076;GO:0010032;GO:0035064;GO:0051301
LYRU2_2A028617	GO:0005769;GO:0005770;GO:0005829;GO:0006886;GO:0016241;GO:0030906;GO:0042147;GO:0045335;GO:0071346
LYRU2_2A029166	
LYRU2_2A026192	GO:0006629;GO:0050660
LYRU2_2A034691	GO:0005975;GO:0016020
LYRU2_2A009067	GO:0005975;GO:0016020
LYRU2_2A017640	GO:0005975
LYRU2_2A010073	GO:0006486;GO:0015018;GO:0046872
LYRU2_2A037613	
LYRU2_2A031695	
LYRU2_2A001119	
LYRU2_2A027056	GO:0007264;GO:0050790
LYRU2_2A020898	GO:0007264;GO:0050790
LYRU2_2A015696	GO:0016032
LYRU2_2A009190	GO:0001223;GO:0001228;GO:0003707;GO:0005496;GO:0005737;GO:0008270;GO:0010629;GO:0042802;GO:0043401;GO:0045944;GO:0051117
LYRU2_2A032510	GO:0007165;GO:0090630
LYRU2_2A021697	
LYRU2_2A022856	
LYRU2_2A012147	
LYRU2_2A001540	GO:0006412;GO:0008097
LYRU2_2A029207	GO:0003887;GO:0003964;GO:0004190;GO:0004523;GO:0006278;GO:0006310;GO:0006508;GO:0008270;GO:0015074;GO:0016020;GO:0019068;GO:0044826;GO:0046718;GO:0075713;GO:0090502
LYRU2_2A028285	GO:0004523;GO:0016020;GO:0019058;GO:0034061;GO:0046872;GO:0071897;GO:0090502
LYRU2_2A038246	
LYRU2_2A010991	
LYRU2_2A019995	
LYRU2_2A002286	GO:0007221;GO:0016607
LYRU2_2A032472	GO:0005774;GO:0005829;GO:0031642;GO:0032288;GO:0042802;GO:0048666;GO:0052629;GO:0060304
LYRU2_2A031172	GO:0005874;GO:0007286;GO:0008017;GO:0008543;GO:0017134;GO:0034453;GO:0042803;GO:0043015;GO:0051260
LYRU2_2A022882	
LYRU2_2A018879	GO:0031932;GO:0034198;GO:0038203;GO:0042149;GO:0042593;GO:0046626;GO:0051896;GO:0061700;GO:0071230;GO:1901031;GO:1904262
LYRU2_2A005866	
LYRU2_2A030790	GO:0004519;GO:0016020;GO:0046872;GO:0090305
LYRU2_2A015326	GO:0032259
LYRU2_2A018717	GO:0032259
LYRU2_2A024954	GO:0032259
LYRU2_2A030965	GO:0003723;GO:0016607;GO:0045292;GO:0071007
LYRU2_2A007401	
LYRU2_2A020204	GO:0006417;GO:0010669;GO:0031047;GO:0034584
LYRU2_2A030859	GO:0008417;GO:0032580
LYRU2_2A003052	
LYRU2_2A013955	
LYRU2_2A008022	GO:0000724;GO:0000781;GO:0003677;GO:0003678;GO:0005657;GO:0005737;GO:0006303;GO:0007062;GO:0007095;GO:0007129;GO:0008283;GO:0008296;GO:0008409;GO:0016605;GO:0030145;GO:0030870;GO:0031573;GO:0031860;GO:0031954;GO:0032206;GO:0032508;GO:0033674;GO:0035861;GO:0042802;GO:0043066;GO:0070533;GO:0090305;GO:0110025
LYRU2_2A027745	GO:0005886;GO:0007200;GO:0007218;GO:0007631;GO:0051384;GO:0097730
LYRU2_2A037234	
LYRU2_2A010018	GO:0005102;GO:0005262;GO:0005886;GO:0005921;GO:0007267;GO:0022829;GO:0022840;GO:0032059;GO:0032730;GO:0032731;GO:0033198;GO:0051015;GO:0060907;GO:0070588
LYRU2_2A000683	GO:0005507;GO:0005886;GO:0006825;GO:0006826;GO:0006879
LYRU2_2A030528	
LYRU2_2A032253	GO:0021517;GO:0030424;GO:0030425;GO:0046847;GO:0051260;GO:1904891
LYRU2_2A023693	GO:0030374;GO:0035019;GO:0046966;GO:0060261;GO:0070847
LYRU2_2A014727	GO:0016604;GO:0016788
LYRU2_2A006026	GO:0005668;GO:0006355
LYRU2_2A010545	GO:0005813
LYRU2_2A003424	
LYRU2_2A002333	GO:0030030;GO:0098535;GO:0098536
LYRU2_2A034851	GO:0015193;GO:0015196;GO:0015808;GO:0015824;GO:0015827;GO:0016020;GO:0035524
LYRU2_2A024870	GO:0007186;GO:0008502;GO:0042593;GO:0050796
LYRU2_2A018424	GO:0003924;GO:0005525;GO:0006414
LYRU2_2A034992	GO:0005509;GO:0005886;GO:0007156;GO:0010842;GO:0030425;GO:1904936;GO:2000171
LYRU2_2A024356	
LYRU2_2A017832	
LYRU2_2A007376	GO:0051298;GO:0051879
LYRU2_2A031107	
LYRU2_2A014832	
LYRU2_2A014570	
LYRU2_2A028134	GO:0008270;GO:0010468;GO:0016567;GO:0045087;GO:0061630
LYRU2_2A036891	
LYRU2_2A001990	
LYRU2_2A036088	GO:0005886;GO:0006508;GO:0035609;GO:1904492;GO:1904493
LYRU2_2A001089	GO:0006952;GO:0010467;GO:0016175;GO:0042554;GO:0043020;GO:0050667;GO:0072341
LYRU2_2A010665	GO:0005507;GO:0008283;GO:0009637;GO:0033162;GO:0042438;GO:0042803;GO:0048471;GO:0048538
LYRU2_2A023609	GO:0005886;GO:0006448;GO:0007200;GO:0007216;GO:0007612;GO:0007626;GO:0008066;GO:0035584;GO:0042802;GO:0043005;GO:0048169;GO:0050808;GO:0060078;GO:0061098;GO:0098685;GO:0098794;GO:0099170;GO:0099530;GO:0099566;GO:0099583;GO:1902938;GO:1904646
LYRU2_2A023545	GO:0004197;GO:0004252;GO:0005615;GO:0005654;GO:0005764;GO:0005813;GO:0008239;GO:0016020;GO:0016505;GO:0031642;GO:0051603;GO:1903980;GO:2001235
LYRU2_2A020823	GO:0005525;GO:0005764;GO:0005769;GO:0005802;GO:0006886;GO:0007005;GO:0016192;GO:0030742;GO:0033162;GO:0035646;GO:0035650;GO:0035651;GO:0036461;GO:0044233;GO:0045335;GO:0072657;GO:0090383;GO:1903232
LYRU2_2A028808	GO:0005811;GO:0009409;GO:0016020;GO:0032094;GO:0090140
LYRU2_2A038127	GO:0001570;GO:0004896;GO:0005615;GO:0005886;GO:0005911;GO:0007223;GO:0007605;GO:0010812;GO:0017147;GO:0019221;GO:0019955;GO:0030165;GO:0030335;GO:0030425;GO:0030947;GO:0031625;GO:0031987;GO:0034446;GO:0035426;GO:0042701;GO:0042803;GO:0042813;GO:0043507;GO:0044877;GO:0045893;GO:0046982;GO:0051091;GO:0061301;GO:0061304;GO:0090090;GO:0098978;GO:0110135;GO:0150012;GO:1990830
LYRU2_2A008103	GO:0006508;GO:0016020
LYRU2_2A015379	GO:0004473;GO:0006090;GO:0006108;GO:0046872;GO:0051287;GO:0070401
LYRU2_2A028362	
LYRU2_2A031891	
LYRU2_2A002880	GO:0006606;GO:0007030;GO:0016607;GO:0030324;GO:0030544;GO:0034605;GO:0060090;GO:0061608
LYRU2_2A026425	GO:0000978;GO:0001222;GO:0001739;GO:0005677;GO:0005829;GO:0006349;GO:0008047;GO:0021510;GO:0031491;GO:0035098;GO:0042054;GO:0042802;GO:0045120;GO:0048709;GO:0050790;GO:0061087;GO:0140718;GO:1990830;GO:2000011
LYRU2_2A001439	GO:0030136;GO:0030276;GO:0048268;GO:2000369
LYRU2_2A018117	
LYRU2_2A026630	GO:0006886;GO:0006887;GO:0031267;GO:0070382
LYRU2_2A034178	
LYRU2_2A004980	GO:0006355
LYRU2_2A016839	GO:0021554;GO:0032981
LYRU2_2A025015	GO:0032981
LYRU2_2A032453	GO:0006879;GO:0008199
LYRU2_2A002425	
LYRU2_2A007542	
LYRU2_2A020609	
LYRU2_2A020934	
LYRU2_2A007555	
LYRU2_2A018559	GO:0003729;GO:0006369;GO:0006378;GO:0006379
LYRU2_2A029315	GO:0003924;GO:0005515;GO:0005525;GO:0005801;GO:0005802;GO:0007030;GO:0016192;GO:0031985;GO:0032482
LYRU2_2A020737	GO:1902230
LYRU2_2A027248	GO:0002353;GO:0003085;GO:0004180;GO:0005764;GO:0006508;GO:0008236;GO:0042593;GO:0043535;GO:0045178;GO:0060055;GO:0097009;GO:2000377
LYRU2_2A018629	
LYRU2_2A034690	
LYRU2_2A024121	GO:0005813;GO:0005869
LYRU2_2A010985	
LYRU2_2A033588	
LYRU2_2A022739	GO:0003723;GO:0003735;GO:0005515;GO:0005829;GO:0005840;GO:0044297;GO:1990904
LYRU2_2A012407	
LYRU2_2A001683	
LYRU2_2A030646	
LYRU2_2A010458	GO:0007165;GO:0042995;GO:0048666
LYRU2_2A009337	GO:0004816;GO:0005524;GO:0005654;GO:0005829;GO:0006421
LYRU2_2A036892	GO:0005737;GO:0005886;GO:0007169;GO:0008284;GO:0030316
LYRU2_2A025341	GO:0006511;GO:0016579
LYRU2_2A025572	GO:0051260
LYRU2_2A026498	GO:0005789;GO:0006490;GO:0018279;GO:0042283;GO:0097502
LYRU2_2A023620	GO:0006120;GO:0032981
LYRU2_2A010118	GO:0005829;GO:0009617;GO:0010866;GO:0042803;GO:0140678
LYRU2_2A015276	
LYRU2_2A006595	GO:0016180;GO:0032039
LYRU2_2A036959	
LYRU2_2A028635	GO:0005654;GO:0006334;GO:0006352;GO:0031213;GO:0042393;GO:0043392;GO:0045892;GO:0045944;GO:0046872;GO:0050434;GO:0140751
LYRU2_2A009789	GO:0005229;GO:0005267;GO:0005654;GO:0005681;GO:0005829;GO:0005856;GO:0005886;GO:0006884;GO:0008289;GO:0034709;GO:0034715;GO:0036094;GO:0045292;GO:0071805;GO:1902476;GO:1990935
LYRU2_2A001174	GO:0006486;GO:0006612;GO:0006833;GO:0008284;GO:0009992;GO:0015250;GO:0015254;GO:0015793;GO:0032364;GO:0048388;GO:0048471;GO:0050680;GO:0051260;GO:0072014;GO:0080170;GO:1904293
LYRU2_2A031734	GO:0004672;GO:0006629;GO:0008081;GO:0016020;GO:0016310
LYRU2_2A005850	GO:0001750;GO:0001845;GO:0001917;GO:0005516;GO:0005524;GO:0005765;GO:0005829;GO:0005902;GO:0006886;GO:0007015;GO:0007601;GO:0007605;GO:0016324;GO:0016459;GO:0019904;GO:0030050;GO:0030507;GO:0032391;GO:0042470;GO:0048563;GO:0050957;GO:0051015;GO:0051904;GO:0060088;GO:0120044
LYRU2_2A032383	GO:0005737;GO:0006508
LYRU2_2A021811	GO:0006486;GO:0008378
LYRU2_2A017688	GO:0006065;GO:0006119;GO:0006189;GO:0006954;GO:0008270;GO:0008284;GO:0015937;GO:0016020;GO:0019344;GO:0042121;GO:0042552;GO:0043067;GO:0044205;GO:0046512;GO:0046514;GO:0070774;GO:0071602;GO:0071633;GO:0102121
LYRU2_2A000361	GO:0008203;GO:0010977;GO:0021540;GO:0021670;GO:0021766;GO:0021960;GO:0030178;GO:0032911;GO:0033344;GO:0042060;GO:0042632;GO:0042635;GO:0050431;GO:0060122;GO:0061073;GO:0097009;GO:1904761
LYRU2_2A005677	GO:0004672;GO:0005524;GO:0006182;GO:0006468;GO:0016020;GO:0035556
LYRU2_2A038224	
LYRU2_2A031296	
LYRU2_2A016571	
LYRU2_2A000068	GO:0046983
LYRU2_2A000375	
LYRU2_2A029839	GO:0001837;GO:0003138;GO:0003139;GO:0003151;GO:0003283;GO:0003402;GO:0005096;GO:0005109;GO:0005125;GO:0005615;GO:0005737;GO:0030282;GO:0030295;GO:0030308;GO:0030325;GO:0030335;GO:0030336;GO:0031012;GO:0032147;GO:0032915;GO:0034394;GO:0043066;GO:0043547;GO:0045199;GO:0045892;GO:0045893;GO:0048341;GO:0048570;GO:0048706;GO:0048844;GO:0051496;GO:0060028;GO:0060197;GO:0060412;GO:0060484;GO:0060675;GO:0060775;GO:0061053;GO:0061101;GO:0062009;GO:0070830;GO:0071260;GO:0072177;GO:0072201;GO:0090037;GO:0090082;GO:0090272;GO:1904037;GO:2000647
LYRU2_2A028587	GO:0000421;GO:0005764;GO:0005769;GO:0005770;GO:0005813;GO:0006890;GO:0007051;GO:0007059;GO:0007098;GO:0010506;GO:0017124;GO:0030496;GO:0032465;GO:0032801;GO:0035032;GO:0035493;GO:0036092;GO:0045335;GO:0046718;GO:0051684;GO:0070418;GO:0071900;GO:0097352;GO:0097680
LYRU2_2A023147	GO:0008374;GO:0019432;GO:0046339
LYRU2_2A028821	GO:0005789;GO:0006640;GO:0006651;GO:0016407;GO:0019432;GO:0050892;GO:1990578
LYRU2_2A017905	GO:0005516;GO:0005874;GO:0008017;GO:0032418;GO:0048471;GO:0048813
LYRU2_2A028553	GO:0004867;GO:0005518;GO:0005581;GO:0005615;GO:0005788;GO:0005793;GO:0010951;GO:0030199;GO:0032964;GO:0045121;GO:0051082;GO:0051604
LYRU2_2A028693	GO:0008081;GO:0016020
LYRU2_2A034369	
LYRU2_2A006296	GO:0003729;GO:0003735;GO:0004520;GO:0005730;GO:0005743;GO:0005759;GO:0005844;GO:0008017;GO:0014069;GO:0017148;GO:0019901;GO:0030544;GO:0031116;GO:0031397;GO:0032079;GO:0032357;GO:0032358;GO:0032587;GO:0032743;GO:0042104;GO:0043507;GO:0044390;GO:0044877;GO:0045738;GO:0050862;GO:0051018;GO:0051092;GO:0051225;GO:0051301;GO:0051879;GO:0061481;GO:0070181;GO:0070301;GO:0071159;GO:0071356;GO:0072686;GO:0097100;GO:0140078;GO:0140297;GO:1901224;GO:1902231;GO:1902546;GO:1905053;GO:2001272
LYRU2_2A036490	GO:0000785;GO:0001934;GO:0002031;GO:0002092;GO:0003713;GO:0004857;GO:0005096;GO:0005159;GO:0005765;GO:0005829;GO:0005905;GO:0008134;GO:0015031;GO:0016604;GO:0030659;GO:0031143;GO:0031397;GO:0031625;GO:0031701;GO:0032088;GO:0032715;GO:0032717;GO:0035025;GO:0043086;GO:0043149;GO:0043161;GO:0045746;GO:0045944;GO:0070374;GO:0090240;GO:1990763
LYRU2_2A036522	
LYRU2_2A009235	GO:0006811;GO:0015125;GO:0015347;GO:0015721;GO:0043252;GO:0055085
LYRU2_2A015350	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A026204	GO:0004984;GO:0005886;GO:0007186;GO:0050911;GO:0070374
LYRU2_2A022929	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A028806	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A002230	GO:0006689;GO:0009313;GO:0009897;GO:0031901;GO:0045742;GO:0052794;GO:0052795;GO:0052796;GO:0055038;GO:1900186
LYRU2_2A027321	GO:0006689;GO:0009313;GO:0009897;GO:0031901;GO:0045742;GO:0052794;GO:0052795;GO:0052796;GO:0055038;GO:1900186
LYRU2_2A024880	GO:0006465;GO:0008233;GO:0045047
LYRU2_2A020039	
LYRU2_2A010036	GO:0005829;GO:0016604;GO:0031491;GO:0035861;GO:0046872;GO:0070530;GO:2000780
LYRU2_2A037089	
LYRU2_2A017440	GO:0006261;GO:0006297;GO:0016035;GO:0030674;GO:0042276;GO:0043625
LYRU2_2A006367	GO:0033819;GO:2000376
LYRU2_2A034542	GO:0005737;GO:0006814;GO:0008076;GO:0015459;GO:0030425;GO:0030644;GO:0031982;GO:0032809;GO:0043204;GO:0044325;GO:0045121;GO:0086091;GO:1902260;GO:1902282;GO:1903765;GO:1905025;GO:1990794
LYRU2_2A038371	GO:0016868;GO:0046872;GO:0047933
LYRU2_2A012173	GO:0005506;GO:0005788;GO:0019511;GO:0031418
LYRU2_2A001443	GO:0006482;GO:0051721;GO:0051722;GO:0106222
LYRU2_2A020515	GO:0005814;GO:0007420;GO:0008589;GO:0016485;GO:0021915;GO:0021997;GO:0030162;GO:0034451;GO:0036064;GO:0042733;GO:0061511;GO:0071539;GO:1905515
LYRU2_2A021239	GO:0006631;GO:0009409;GO:0017077;GO:0031966;GO:1902600;GO:1990542;GO:1990845
LYRU2_2A036093	GO:0005743;GO:0009409;GO:0017077;GO:0051881;GO:0120162;GO:1902600;GO:1990542
LYRU2_2A009240	GO:0006457;GO:0051082;GO:0097224;GO:1904158
LYRU2_2A015118	
LYRU2_2A035283	GO:0033617
LYRU2_2A006487	
LYRU2_2A022410	GO:0001671;GO:0002080;GO:0003924;GO:0005525;GO:0005789;GO:0005829;GO:0005886;GO:0006886;GO:0006890;GO:0006891;GO:0018125;GO:0019882;GO:0019904;GO:0031175;GO:0031489;GO:0032588;GO:0034498;GO:0051117;GO:0070381;GO:0072385;GO:0098793;GO:1903292
LYRU2_2A032949	
LYRU2_2A029820	GO:0003937;GO:0004643;GO:0005829;GO:0005886;GO:0006177;GO:0006189;GO:0009116;GO:0010035;GO:0021549;GO:0021987;GO:0031100;GO:0042803;GO:0044208;GO:0046452;GO:0046654;GO:0097294;GO:0098761
LYRU2_2A033939	GO:0004643;GO:0005829;GO:0005886;GO:0006177;GO:0006189;GO:0042803;GO:0044208;GO:0097294;GO:0098761
LYRU2_2A001470	
LYRU2_2A017048	GO:0006915;GO:0016020;GO:0097186
LYRU2_2A037159	GO:0030036;GO:0050790
LYRU2_2A019514	GO:0007186;GO:0016020;GO:0030321;GO:0032962;GO:0035589;GO:0045029;GO:0045030;GO:0070374;GO:0071380;GO:0071415;GO:1904707;GO:1905835
LYRU2_2A011611	GO:0007200;GO:0031686;GO:0035589;GO:0045028;GO:0045030;GO:0070257;GO:0097746
LYRU2_2A002927	GO:0031492;GO:0045944;GO:0061178
LYRU2_2A004665	GO:0005905;GO:0030838;GO:0043325;GO:0061024;GO:0072583;GO:0120043;GO:2000601
LYRU2_2A024627	GO:0000421;GO:0005654;GO:0005829;GO:0006497;GO:0034045;GO:0034274;GO:0039689
LYRU2_2A014540	GO:0008289
LYRU2_2A038262	
LYRU2_2A010679	GO:0007165;GO:0046872
LYRU2_2A016972	GO:0005758;GO:0016887;GO:0034605;GO:0039529;GO:0140374
LYRU2_2A027631	GO:0000977;GO:0001228;GO:0003357;GO:0021523;GO:0021623;GO:0021642;GO:0021703;GO:0030901;GO:0043576;GO:0045944;GO:0048484;GO:0048485
LYRU2_2A034063	GO:0002376;GO:0005829;GO:0005856;GO:0005886;GO:0006006;GO:0006661;GO:0006897;GO:0007015;GO:0008285;GO:0009791;GO:0010629;GO:0016607;GO:0016791;GO:0030027;GO:0030175;GO:0032868;GO:0042169;GO:0046856;GO:0097178
LYRU2_2A006272	GO:0016020;GO:0061714;GO:0071231;GO:1904447
LYRU2_2A010319	GO:0003147;GO:0003253;GO:0005542;GO:0016323;GO:0016324;GO:0017015;GO:0031103;GO:0046655;GO:0060828;GO:0061626;GO:0061713;GO:0061714;GO:0071231;GO:1904447
LYRU2_2A021257	
LYRU2_2A026492	GO:0016020;GO:0061714;GO:0071231;GO:1904447
LYRU2_2A037035	GO:0051301;GO:0090266
LYRU2_2A036878	GO:0016020;GO:0016206;GO:0032259;GO:0032502;GO:0042135;GO:0042417;GO:0042424;GO:0102084;GO:0102938
LYRU2_2A020497	GO:0001919;GO:0005085;GO:0005765;GO:0005886;GO:0007032;GO:0007040;GO:0008104;GO:0010874;GO:0016197;GO:0031902;GO:0032008;GO:0032418;GO:0042632;GO:0043410;GO:0045121;GO:0050790;GO:0051020;GO:0060090;GO:0060620;GO:0071230;GO:0071986
LYRU2_2A015366	
LYRU2_2A009471	
LYRU2_2A023181	
LYRU2_2A006488	GO:0005789;GO:0016567;GO:0030433;GO:0046872;GO:0061630
LYRU2_2A001334	GO:0003684;GO:0005262;GO:0016020;GO:0070588
LYRU2_2A029186	GO:0106274
LYRU2_2A028512	
LYRU2_2A017434	
LYRU2_2A004735	GO:0022848;GO:0034220;GO:0045211;GO:0060079;GO:0070161
LYRU2_2A035101	GO:0003713;GO:0003729;GO:0006913;GO:0015031;GO:0016604;GO:0017056;GO:0031080;GO:0031965;GO:0034399;GO:0042405;GO:0044615;GO:0045893;GO:0048026;GO:0051028;GO:0051292;GO:1990841;GO:1990904
LYRU2_2A022434	GO:0006506
LYRU2_2A014331	GO:0005525;GO:0005856;GO:0005886;GO:0005938;GO:0007015;GO:0007163;GO:0007266;GO:0008045;GO:0008360;GO:0016601;GO:0019901;GO:0030865;GO:0031410;GO:0032956;GO:0042995;GO:0043652;GO:0045893;GO:0060326;GO:0090630;GO:1900027;GO:1902622;GO:1903078
LYRU2_2A000566	
LYRU2_2A030670	GO:0005789;GO:0032237;GO:0046872
LYRU2_2A016233	GO:0005524;GO:0005971;GO:0006264;GO:0006281;GO:0009185;GO:0009265;GO:0010971;GO:0042802;GO:0051290;GO:0070318;GO:0097718;GO:1900087
LYRU2_2A007877	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A032437	GO:0006369;GO:0006378;GO:0008420;GO:0017018
LYRU2_2A024413	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A013564	
LYRU2_2A004431	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A032279	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A026244	GO:0005654;GO:0005829;GO:0006513;GO:0008270;GO:0010508;GO:0019005;GO:0019901;GO:0031648;GO:0032088;GO:0032092;GO:0032880;GO:0032897;GO:0034341;GO:0042803;GO:0043123;GO:0044790;GO:0045787;GO:0045824;GO:0045893;GO:0046598;GO:0051092;GO:0051865;GO:0061630;GO:0070534;GO:0090086
LYRU2_2A034374	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A027959	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A017320	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A029946	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A019359	GO:0004984;GO:0007186;GO:0016020;GO:0050911
LYRU2_2A010826	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A031120	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A001186	GO:0005654;GO:0005730;GO:0005829;GO:0008270;GO:0035035;GO:0042802;GO:0050681;GO:0051865;GO:0060765
LYRU2_2A004926	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A018370	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A021875	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A035190	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A019906	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A033186	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A036872	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A007224	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A003105	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A030971	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A019478	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A009106	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A018097	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A006846	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A035055	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A024454	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A013908	GO:0004984;GO:0007186;GO:0016020;GO:0050911
LYRU2_2A003058	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A026347	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A037210	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A000844	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A011880	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A020899	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A032985	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A023586	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A005685	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A015596	GO:0004984;GO:0007186;GO:0016020;GO:0050911
LYRU2_2A027365	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A010657	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A021475	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A007176	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A018138	GO:0004984;GO:0007186;GO:0016020;GO:0050911
LYRU2_2A006422	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A014043	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A020110	GO:0004984;GO:0007186;GO:0016020;GO:0050911
LYRU2_2A029788	GO:0004984;GO:0007186;GO:0016020;GO:0050911
LYRU2_2A017853	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A028482	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A026182	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A015529	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A005831	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A022823	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A012349	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A001618	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A011552	GO:0004984;GO:0007186;GO:0016020;GO:0050911
LYRU2_2A008982	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A036109	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A025601	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A033771	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A024615	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A012098	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A001645	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A009504	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A036759	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A025987	GO:0004984;GO:0007186;GO:0016020;GO:0050911
LYRU2_2A015086	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A003986	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A033034	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A011461	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A022580	GO:0004984;GO:0005886;GO:0007186;GO:0050911
LYRU2_2A033241	GO:0004984;GO:0005886;GO:0007186;GO:0050911
